op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
ADD,978,3264.0,0.008705407,0.00016021726,0.01594042,8.238952e-05,0.032022297,-1,model/quant_transformer_layer1/layer_normalization_10/FusedBatchNormV39
TRANSPOSE,982,3264.0,0.0,0.0,0.0,0.0,0.032022297,-1,model/quant_transformer_layer1/layer_normalization_10/FusedBatchNormV310
RESHAPE,986,3264.0,0.0,0.0,0.0,0.0,0.032022297,-1,model/quant_transformer_layer1/layer_normalization_10/Reshape_1
MUL,990,3264.0,0.001710101,-6.214806e-05,0.009290975,2.935375e-06,0.032065414,-1,model/quant_transformer_layer1/layer_normalization_10/mul_3
ADD,994,3264.0,0.00086583145,-6.3146017e-06,0.0024146975,7.498581e-07,0.032071467,-1,model/quant_transformer_layer1/layer_normalization_10/add
FULLY_CONNECTED,998,52224.0,0.0011257689,-6.303753e-07,0.0031381163,1.2674036e-06,0.003662109,-3,model/quant_transformer_layer1/layer_normalization_10/mul_3;model/quant_transformer_layer1/layer_normalization_10/add;model/quant_transformer_layer1/multi_head_attention_5/key/einsum/Einsum;model/quant_transformer_layer1/multi_head_attention_5/key/add;model/quant_transformer_layer1/multi_head_attention_5/value/einsum/Einsum;model/quant_transformer_layer1/multi_head_attention_5/key/add/ReadVariableOp1
RESHAPE,1002,52224.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/key/add;model/quant_transformer_layer1/multi_head_attention_5/value/einsum/Einsum;model/quant_transformer_layer1/multi_head_attention_5/key/einsum/Einsum;model/quant_transformer_layer1/multi_head_attention_5/key/add/ReadVariableOp
FULLY_CONNECTED,1006,52224.0,8.162076e-05,-2.7699718e-07,0.00022849767,6.6623054e-09,0.00026574678,4,model/quant_transformer_layer1/layer_normalization_10/mul_3;model/quant_transformer_layer1/layer_normalization_10/add;model/quant_transformer_layer1/multi_head_attention_5/query/einsum/Einsum;model/quant_transformer_layer1/multi_head_attention_5/query/add;model/quant_transformer_layer1/multi_head_attention_5/value/einsum/Einsum;model/quant_transformer_layer1/multi_head_attention_5/query/add/ReadVariableOp;model/quant_transformer_layer1/multi_head_attention_5/Mul;model/quant_transformer_layer/multi_head_attention_4/Mul/y1
RESHAPE,1010,52224.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/Mul;model/quant_transformer_layer1/multi_head_attention_5/value/einsum/Einsum;model/quant_transformer_layer1/multi_head_attention_5/query/add;model/quant_transformer_layer1/multi_head_attention_5/query/einsum/Einsum;model/quant_transformer_layer1/multi_head_attention_5/query/add/ReadVariableOp;model/quant_transformer_layer/multi_head_attention_4/Mul/y
TRANSPOSE,1014,52224.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum4
TRANSPOSE,1018,52224.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum5
RESHAPE,1022,52224.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum6
SPLIT,1056,3264.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum7;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum8;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum9;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum10;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum11;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum12;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum13;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum14;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum15;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum16;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum17;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum18;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum19;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum20;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum21;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum223
SPLIT,1055,3264.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum7;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum8;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum9;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum10;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum11;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum12;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum13;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum14;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum15;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum16;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum17;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum18;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum19;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum20;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum21;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum223
SPLIT,1054,3264.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum7;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum8;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum9;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum10;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum11;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum12;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum13;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum14;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum15;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum16;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum17;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum18;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum19;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum20;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum21;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum222
SPLIT,1053,3264.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum7;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum8;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum9;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum10;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum11;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum12;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum13;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum14;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum15;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum16;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum17;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum18;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum19;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum20;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum21;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum222
SPLIT,1052,3264.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum7;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum8;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum9;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum10;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum11;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum12;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum13;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum14;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum15;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum16;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum17;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum18;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum19;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum20;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum21;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum222
SPLIT,1051,3264.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum7;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum8;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum9;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum10;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum11;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum12;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum13;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum14;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum15;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum16;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum17;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum18;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum19;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum20;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum21;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum222
SPLIT,1050,3264.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum7;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum8;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum9;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum10;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum11;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum12;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum13;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum14;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum15;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum16;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum17;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum18;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum19;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum20;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum21;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum222
SPLIT,1049,3264.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum7;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum8;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum9;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum10;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum11;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum12;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum13;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum14;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum15;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum16;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum17;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum18;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum19;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum20;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum21;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum222
SPLIT,1048,3264.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum7;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum8;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum9;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum10;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum11;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum12;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum13;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum14;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum15;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum16;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum17;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum18;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum19;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum20;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum21;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum222
SPLIT,1047,3264.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum7;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum8;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum9;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum10;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum11;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum12;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum13;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum14;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum15;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum16;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum17;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum18;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum19;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum20;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum21;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum222
SPLIT,1046,3264.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum7;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum8;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum9;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum10;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum11;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum12;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum13;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum14;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum15;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum16;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum17;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum18;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum19;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum20;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum21;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum222
SPLIT,1045,3264.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum7;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum8;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum9;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum10;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum11;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum12;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum13;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum14;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum15;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum16;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum17;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum18;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum19;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum20;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum21;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum222
SPLIT,1044,3264.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum7;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum8;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum9;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum10;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum11;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum12;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum13;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum14;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum15;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum16;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum17;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum18;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum19;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum20;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum21;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum221
SPLIT,1043,3264.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum7;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum8;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum9;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum10;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum11;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum12;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum13;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum14;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum15;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum16;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum17;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum18;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum19;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum20;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum21;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum221
SPLIT,1042,3264.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum7;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum8;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum9;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum10;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum11;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum12;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum13;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum14;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum15;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum16;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum17;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum18;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum19;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum20;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum21;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum221
SPLIT,1041,3264.0,0.0,0.0,0.0,0.0,0.003662109,-3,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum7;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum8;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum9;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum10;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum11;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum12;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum13;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum14;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum15;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum16;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum17;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum18;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum19;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum20;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum21;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum221
RESHAPE,1090,52224.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum23
SPLIT,1124,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum24;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum25;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum26;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum27;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum28;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum29;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum30;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum31;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum32;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum33;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum34;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum35;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum36;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum37;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum38;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum393
SPLIT,1123,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum24;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum25;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum26;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum27;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum28;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum29;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum30;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum31;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum32;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum33;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum34;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum35;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum36;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum37;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum38;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum393
SPLIT,1122,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum24;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum25;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum26;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum27;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum28;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum29;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum30;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum31;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum32;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum33;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum34;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum35;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum36;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum37;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum38;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum392
SPLIT,1121,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum24;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum25;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum26;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum27;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum28;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum29;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum30;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum31;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum32;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum33;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum34;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum35;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum36;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum37;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum38;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum392
SPLIT,1120,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum24;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum25;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum26;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum27;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum28;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum29;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum30;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum31;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum32;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum33;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum34;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum35;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum36;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum37;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum38;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum392
